iteration;CORE;CPU;DRAM;DURATION;PSYS;UNCORE;EXIT_CODE;Program;TestNr;Utilities;Repetition
0;89557022;127954994;25036801;43438899;462639624;1343;0;cksum;1;BusyBox;cat_repeat2.csv
0;61279;85021;14160;24381;272521;0;0;true;1;ToyBox;cat_repeat2.csv
0;8481179;11308442;1790340;3185943;35811249;0;0;cat;2;BusyBox;cat_repeat2.csv
0;71166;100585;17212;28494;332580;0;0;cksum;2;ToyBox;cat_repeat2.csv
0;84045;116393;17456;24933;335754;0;0;logname;2;GNU;cat_repeat2.csv
0;62805;88562;15076;24956;282165;0;0;cksum;2;GNU;cat_repeat2.csv
0;66040;101135;26001;24606;301573;4516;0;date;1;BusyBox;cat_repeat2.csv
0;64147;96985;25818;24538;303100;4638;0;true;2;BusyBox;cat_repeat2.csv
0;40716266;54052474;8575479;15184694;173202071;0;0;wc;2;ToyBox;cat_repeat2.csv
0;93933;126281;21729;38033;456297;0;1;expand;1;ToyBox;cat_repeat2.csv
0;844725;1183895;208068;366118;4076161;0;0;ls;2;ToyBox;cat_repeat2.csv
0;61219;86975;14893;24508;288573;0;0;touch;1;ToyBox;cat_repeat2.csv
0;21965703;30596235;6941205;7749721;99341726;0;0;cp;1;GNU;cat_repeat2.csv
0;61768;87219;14770;24624;278869;0;0;basename;1;GNU;cat_repeat2.csv
0;71716;100159;19287;29030;335937;0;0;cksum;2;BusyBox;cat_repeat2.csv
0;62683;85388;14221;24309;296569;0;0;link;2;GNU;cat_repeat2.csv
0;62378;84045;14160;24677;274474;0;0;id;2;ToyBox;cat_repeat2.csv
0;62561;88318;14221;24550;296141;0;0;link;1;GNU;cat_repeat2.csv
0;753538;1034116;185485;303760;3411185;0;0;chmod;2;BusyBox;cat_repeat2.csv
0;28888903;43611888;10901339;15045972;183601886;1648;0;cp;1;ToyBox;cat_repeat2.csv
0;140930;197632;34912;56671;707945;0;0;du;2;GNU;cat_repeat2.csv
0;106201;147400;24902;42505;471007;0;0;base64;2;BusyBox;cat_repeat2.csv
0;877866;1276548;297546;298434;3797598;50965;0;cut;2;BusyBox;cat_repeat2.csv
0;61889;84717;14160;24497;274474;0;0;touch;1;GNU;cat_repeat2.csv
0;61950;83923;14160;24501;277038;0;0;dirname;2;ToyBox;cat_repeat2.csv
0;67017;93872;15991;26826;312805;0;0;md5sum;1;ToyBox;cat_repeat2.csv
0;64453;99792;26185;24514;315246;4639;1;false;1;BusyBox;cat_repeat2.csv
0;62439;88196;14892;24559;274719;0;0;link;2;ToyBox;cat_repeat2.csv
0;62561;84533;14221;24572;298400;0;0;head;1;GNU;cat_repeat2.csv
0;62195;84655;14221;24572;298034;0;1;false;2;GNU;cat_repeat2.csv
0;62012;87768;14892;24549;288634;0;0;mkdir;1;ToyBox;cat_repeat2.csv
0;20307626;30357161;7371075;7341440;92841132;1356564;0;wc;2;BusyBox;cat_repeat2.csv
0;61767;87646;14771;24371;287536;0;0;mv;2;ToyBox;cat_repeat2.csv
0;250854;381224;96496;89359;1144834;12817;0;ls;2;BusyBox;cat_repeat2.csv
0;66407;99670;26123;24839;320739;4516;1;false;2;BusyBox;cat_repeat2.csv
0;62133;85449;14160;24538;266845;0;0;basename;2;GNU;cat_repeat2.csv
0;62011;84411;14283;24477;274536;0;0;head;1;ToyBox;cat_repeat2.csv
0;62500;88318;14893;24724;289062;0;0;mkdir;2;ToyBox;cat_repeat2.csv
0;61768;87219;14770;24596;271423;0;0;chmod;1;GNU;cat_repeat2.csv
0;63538;87768;14771;25136;285461;0;0;factor;2;ToyBox;cat_repeat2.csv
0;94299;126891;22278;38025;458617;2930;1;expand;2;ToyBox;cat_repeat2.csv
0;62622;84350;14282;24658;288268;0;0;dirname;1;ToyBox;cat_repeat2.csv
