iteration;CORE;CPU;DRAM;DURATION;PSYS;UNCORE;EXIT_CODE;Program;TestNr;Utilities
0;56846045;79978006;15233420;24203566;277025413;132141;0;md5sum;02;BusyBox
0;63171;92834;15136;24689;318968;0;0;ln;01;ToyBox
0;13396267;17753617;2862236;4914453;57741063;0;0;comm;01;GNU
0;62194;85571;14831;24220;303771;0;0;echo;02;GNU
0;63110;84839;14160;24729;305481;0;0;factor;02;GNU
0;63110;94055;14466;24592;302062;0;0;echo;01;ToyBox
0;3087883;4108693;654418;1148874;13460354;0;0;expand;02;BusyBox
0;2057856;2873833;509886;900633;11067111;0;0;cut;02;ToyBox
0;63232;95641;16174;24586;290161;0;0;touch;02;BusyBox
0;62439;85266;14343;24341;288146;0;0;ln;02;BusyBox
0;63110;92345;15075;24519;291320;0;0;touch;02;ToyBox
0;61767;85510;14221;24245;276549;0;0;echo;01;BusyBox
0;140380;195739;32654;53186;622923;0;0;du;02;BusyBox
0;25824580;33675878;10531589;6058326;92347847;1465;0;sort;02;GNU
0;1531063;2030390;318786;547818;7030011;0;0;expand;02;GNU
0;25918390;33690160;10462315;6049641;95096925;0;0;sort;01;GNU
0;63171;88684;14831;24584;290709;0;0;factor;02;BusyBox
0;113708;157287;27282;45276;565306;0;0;ls;01;GNU
0;62255;93322;16052;24434;279785;0;0;true;02;ToyBox
0;82177280;114216565;20933601;36193709;403397771;0;0;cksum;01;ToyBox
0;107921171;140947332;20995002;37488904;441379058;1221;0;wc;02;GNU
0;25637752;34120762;5459459;9580743;111101522;0;0;comm;02;BusyBox
0;121158015;167949399;29803269;53287655;608775541;1404;0;comm;01;ToyBox
0;61767;85449;14222;24193;279906;0;0;chmod;01;BusyBox
0;71594;104675;16297;24801;310912;0;0;head;02;ToyBox
0;62927;87707;14953;24898;319518;0;0;id;01;GNU
0;587279;806150;145996;231361;2696099;0;0;chmod;02;GNU
0;3082877;4109425;655088;1149414;13457058;0;0;expand;01;BusyBox
0;63477;95031;16052;24742;318724;0;1;false;01;ToyBox
0;62195;84289;14221;24539;307738;0;0;dirname;01;GNU
0;62439;87891;14465;24444;280212;0;0;basename;01;ToyBox
0;62622;88073;14832;24543;287170;0;0;logname;02;BusyBox
0;61890;84412;14282;24349;277343;0;0;link;02;BusyBox
0;61035;85083;14709;23995;276610;0;0;echo;02;BusyBox
0;12322967;16786029;2925530;5023744;57299597;1526;0;comm;02;ToyBox
0;63598;85999;14283;24529;281616;0;0;touch;02;GNU
0;459288;630064;111511;174974;2037409;0;0;cat;01;GNU
0;62134;91492;15076;24735;316223;0;1;false;02;ToyBox
0;66040;96924;15686;24597;310241;0;0;echo;02;ToyBox
0;303223162;420276756;74236321;133281883;1475233040;2991;0;cat;01;ToyBox
0;62927;87707;14770;25016;316467;0;0;mv;02;GNU
0;62500;87708;14770;24825;318298;0;0;id;02;GNU
0;61889;87463;14465;24259;280395;0;0;mkdir;01;BusyBox
0;90297499;128643530;25019406;43395082;476869262;1404;0;cksum;01;BusyBox
0;61157;91858;14465;24338;281920;0;0;true;01;ToyBox
0;8390115;11162813;1760189;3132008;36408781;0;0;cat;02;BusyBox
0;70922;106384;17395;28271;324462;0;0;cksum;02;ToyBox
0;63049;88440;14892;24642;313292;0;0;logname;02;GNU
0;62378;88073;14831;24822;289551;0;0;cksum;02;GNU
0;63293;84900;14221;24493;291564;0;0;date;01;BusyBox
0;62805;89539;14404;24289;277160;0;0;true;02;BusyBox
0;43302135;62608421;13809352;15290744;190821900;1987055;0;wc;02;ToyBox
0;98205;133728;22217;38162;503173;0;1;expand;01;ToyBox
0;856382;1198727;210632;369749;4524890;0;0;ls;02;ToyBox
0;62867;94116;16114;24547;297790;0;0;touch;01;ToyBox
0;22444340;31390056;7161175;8115095;109305567;0;0;cp;01;GNU
0;62256;87463;14771;24443;289794;0;0;basename;01;GNU
0;71533;100281;17090;29006;340148;0;0;cksum;02;BusyBox
0;69519;112182;16114;24373;304687;0;0;link;02;GNU
0;62866;90209;14649;24766;306152;0;0;id;02;ToyBox
0;61951;87768;14770;24452;303405;0;0;link;01;GNU
0;750670;1030942;185546;303273;3523611;0;0;chmod;02;BusyBox
0;22083440;30720259;6958173;7799829;102472333;0;0;cp;01;ToyBox
0;141418;199340;34851;56441;724607;0;0;du;02;GNU
0;107238;150879;25452;42423;496154;0;0;base64;02;BusyBox
0;842039;1123471;172546;298456;3525077;0;0;cut;02;BusyBox
0;62256;83862;14221;24706;281432;0;0;touch;01;GNU
0;63598;90088;14466;24441;307190;0;0;dirname;02;ToyBox
0;67993;101257;17212;26621;341186;0;0;md5sum;01;ToyBox
0;62073;85815;14221;24444;292113;0;1;false;01;BusyBox
0;63050;95642;14953;24638;305114;0;0;link;02;ToyBox
0;62927;89538;14832;24267;305358;0;0;head;01;GNU
0;62988;85144;14099;24606;305236;0;1;false;02;GNU
0;63110;92529;15076;24593;290160;0;0;mkdir;01;ToyBox
0;19400158;25860774;4165761;7275912;84583829;0;0;wc;02;BusyBox
0;62622;93750;16114;24656;289916;0;0;mv;02;ToyBox
0;224487;313109;53527;92165;1061276;0;0;ls;02;BusyBox
0;62805;84900;14221;24399;283935;0;1;false;02;BusyBox
0;62134;84533;14161;24624;276611;0;0;basename;02;GNU
0;63782;92529;15075;24707;315673;0;0;head;01;ToyBox
0;71777;92651;14648;25374;298095;0;0;mkdir;02;ToyBox
0;70007;95703;14953;24698;286315;0;0;chmod;01;GNU
0;64209;95825;16662;25016;303955;0;0;factor;02;ToyBox
0;95947;130981;21850;38264;504393;2991;1;expand;02;ToyBox
0;62134;89050;14465;24424;306579;0;0;dirname;01;ToyBox
0;62927;94421;15503;24298;291991;0;0;touch;01;BusyBox
0;108251554;141386845;21054328;37595497;443271875;0;0;wc;01;GNU
0;1512264;2013117;320129;548047;7061750;0;0;expand;01;GNU
0;291381;410338;70129;117223;1463314;0;0;ls;02;GNU
0;306549264;425322337;75226370;135048553;1487163368;4456;0;cat;02;ToyBox
0;67827585;92297676;21394903;26078369;312524225;0;0;sort;01;BusyBox
0;63476;93506;16052;24811;315918;0;0;id;01;ToyBox
0;11036593;14624535;2377130;4045315;51685841;0;0;comm;02;GNU
0;63598;85327;14282;24741;311584;0;0;logname;01;GNU
0;137024;191589;34363;54823;637266;0;0;ls;01;BusyBox
0;57984;88440;13794;23136;293151;0;0;du;01;ToyBox
0;66711;94787;16053;26354;313964;0;0;base64;01;GNU
0;64392;88257;14893;25393;292602;0;0;md5sum;01;BusyBox
0;62012;84472;14221;24504;318603;0;0;date;02;GNU
0;424010;574949;90270;150560;1844844;0;0;cut;02;GNU
0;61768;85082;14282;24288;277526;0;0;id;01;BusyBox
0;62927;95215;16052;24713;291564;0;0;basename;02;ToyBox
0;72388;107483;16113;24542;294249;0;0;true;01;BusyBox
0;62134;88501;14709;24410;279663;0;0;true;02;GNU
0;64331;85082;14282;24397;288452;0;0;basename;02;BusyBox
0;62256;84595;14221;24517;278259;0;0;head;02;BusyBox
0;62927;87585;14526;24654;279296;0;0;mv;01;ToyBox
0;63354;95031;16052;24566;288146;0;0;mv;01;BusyBox
0;62560;85693;14221;24344;277160;0;0;ln;01;BusyBox
0;62683;91796;15076;24827;316894;0;0;factor;01;ToyBox
0;63354;88928;14466;24718;319762;0;0;date;01;ToyBox
0;62683;89477;14771;24356;288329;0;0;date;02;BusyBox
0;76294;102722;15015;25574;293884;0;0;true;01;GNU
0;19443615;25923334;4175770;7283396;84801602;0;0;wc;01;BusyBox
0;2234858;3110709;548216;969843;11775421;0;0;cut;01;ToyBox
0;64758;88439;15015;25521;316772;0;0;md5sum;01;GNU
0;62988;94605;16113;24638;297119;0;0;chmod;01;ToyBox
0;62500;88135;14770;24356;293761;0;0;head;01;BusyBox
0;62439;94055;16174;24544;291748;0;0;mkdir;02;BusyBox
0;62378;94055;16052;24631;320006;0;0;link;01;ToyBox
0;71655;102356;16724;25459;330260;0;0;logname;02;ToyBox
0;62866;87829;14953;24994;318969;0;0;mkdir;02;GNU
0;593871;822691;149414;237191;2742242;0;0;chmod;02;ToyBox
0;62134;84960;14160;24239;276001;0;0;dirname;01;BusyBox
0;62988;89112;14404;24294;278442;0;0;mv;02;BusyBox
0;145508;208252;36499;58033;731748;0;0;du;02;ToyBox
0;109652735;149013108;25528316;44467417;508082195;1587;0;md5sum;02;ToyBox
0;62561;88501;14221;24435;301147;0;0;ln;02;GNU
0;63354;88867;14831;24826;320617;0;0;factor;01;GNU
0;62378;87707;14771;24651;290282;0;0;factor;01;BusyBox
0;62744;87280;14832;24917;317810;0;0;mv;01;GNU
0;27459830;36315764;5650254;9932773;116754095;0;0;wc;01;ToyBox
0;195007;274841;45227;78318;900571;0;0;base64;01;ToyBox
0;62500;84473;14283;24649;288085;0;0;logname;01;BusyBox
0;61767;88806;14709;24336;287902;0;0;dirname;02;BusyBox
0;61828;85510;14160;24296;290771;0;0;basename;01;BusyBox
0;92695991;128545814;30028976;38787569;453916562;1831;0;sort;02;ToyBox
0;471556;672728;119995;204774;2508111;0;0;ls;01;ToyBox
0;514891;701109;112610;191298;2471979;0;0;cut;01;GNU
0;103088;126526;14283;24304;325622;0;0;id;02;BusyBox
0;75805;106506;17944;29694;349914;0;0;base64;01;BusyBox
0;62439;84472;14221;24448;307006;0;0;dirname;02;GNU
0;62622;90148;15015;24766;316161;0;0;mkdir;01;GNU
0;8381815;11168489;1762507;3131272;36382109;0;0;cat;01;BusyBox
0;455199;625548;111999;175495;2050898;0;0;cat;02;GNU
0;62988;91858;15015;24901;295654;0;0;logname;01;ToyBox
0;61035;84106;14099;24203;283508;0;0;link;01;BusyBox
0;39730611;57671666;12004486;20199596;240106564;0;0;md5sum;02;GNU
0;63172;88744;14831;24651;313354;0;0;ln;01;GNU
0;62316;84594;14282;24556;317321;0;0;head;02;GNU
0;62256;93078;15991;24567;323242;0;0;date;02;ToyBox
0;80505;110778;18189;35131;418456;0;0;base64;02;GNU
0;62500;88684;14282;24421;305908;0;0;echo;01;GNU
0;94036991;130800995;31242901;39373114;461010782;0;0;sort;01;ToyBox
0;22236271;30970441;7022870;7890921;103542520;0;0;cp;01;BusyBox
0;61218;87829;14160;24325;305786;0;1;false;01;GNU
0;4626697;6326705;1719600;1733060;21328132;0;0;cksum;01;GNU
