iteration;CORE;CPU;DRAM;DURATION;PSYS;UNCORE;EXIT_CODE;Program;TestNr;Utilities
0;57393957;90928845;24906553;24383312;297512544;4699329;0;md5sum;02;BusyBox
0;64270;95702;25330;24663;301879;3845;0;ln;01;ToyBox
0;13922999;20685921;4980761;4985208;62987265;896970;0;comm;01;GNU
0;66040;97717;24902;24595;341002;4578;0;echo;02;GNU
0;66772;99853;25513;24992;342529;4272;0;factor;02;GNU
0;65124;103637;25208;24713;307494;4760;0;echo;01;ToyBox
0;3206352;4787951;1157528;1152739;14605858;221008;0;expand;02;BusyBox
0;2152827;3313712;789549;905452;10955965;175354;0;cut;02;ToyBox
0;63781;94543;25146;24405;315612;4273;0;touch;02;BusyBox
0;65430;96618;24536;24650;315734;4700;0;ln;02;BusyBox
0;65674;99853;27160;24563;304443;4944;0;touch;02;ToyBox
0;63904;98389;25574;24504;300902;4212;0;echo;01;BusyBox
0;140076;211792;55908;54275;693358;7873;0;du;02;BusyBox
0;26725578;37796717;13154263;6155743;99502004;1208005;0;sort;02;GNU
0;1582516;2316950;537901;550054;7599956;94421;0;expand;02;GNU
0;26744255;37791713;13113614;6082274;98800285;1249203;0;sort;01;GNU
0;66833;102660;26489;24932;314513;5188;0;factor;02;BusyBox
0;118835;175049;47546;45736;622740;8057;0;ls;01;GNU
0;65246;97534;25574;24670;312071;5005;0;true;02;ToyBox
0;85158656;133720361;35535187;36062219;435820845;6510542;0;cksum;01;ToyBox
0;112235125;163221383;36452178;37883023;483246077;7079144;0;wc;02;GNU
0;26605035;39650411;9505652;9555698;130382967;1820491;0;comm;02;BusyBox
0;126393842;197793011;50825127;53688849;646008051;9788976;0;comm;01;ToyBox
0;64270;97046;26428;24486;302062;4883;0;chmod;01;BusyBox
0;72449;106629;26794;25372;338378;4455;0;head;02;ToyBox
0;67139;102783;26306;25319;341308;5493;0;id;01;GNU
0;597410;930662;259826;232783;2926323;44372;0;chmod;02;GNU
0;3223502;4768054;1135373;1157524;14616295;198852;0;expand;01;BusyBox
0;65856;98755;25757;25064;313598;5493;1;false;01;ToyBox
0;67078;100891;25024;24838;345763;4456;0;dirname;01;GNU
0;64636;99487;25940;24668;310790;4699;0;basename;01;ToyBox
0;74097;103150;26429;26197;347106;5188;0;logname;02;BusyBox
0;65429;99792;26429;24635;313842;4516;0;link;02;BusyBox
0;64148;98816;25269;24329;301208;4211;0;echo;02;BusyBox
0;12475981;19044629;4801562;4890390;65705032;882261;0;comm;02;ToyBox
0;65369;100952;26306;24867;320495;4516;0;touch;02;GNU
0;472594;710508;188720;176655;2235041;33020;0;cat;01;GNU
0;64880;99792;25879;24715;312927;4700;1;false;02;ToyBox
0;65551;97839;25329;24757;313537;4517;0;echo;02;ToyBox
0;313913564;492436483;127846597;133897927;1610829861;23871948;0;cat;01;ToyBox
0;66772;101013;27222;25173;316893;5065;0;mv;02;GNU
0;71411;101623;26245;26348;370360;4211;0;id;02;GNU
0;64392;99304;25513;24855;311096;4272;0;mkdir;01;BusyBox
0;95415222;154306429;42906568;43537461;524014406;8175699;0;cksum;01;BusyBox
0;67017;98510;26672;24884;315856;5188;0;true;01;ToyBox
0;8719338;12980008;3052665;3139286;39658773;612791;0;cat;02;BusyBox
0;75439;119567;32349;28739;361815;5737;0;cksum;02;ToyBox
0;66101;101562;26306;24991;339294;4395;0;logname;02;GNU
0;66345;99365;27710;26266;332763;4151;0;cksum;02;GNU
0;65064;97534;25451;24833;300780;3785;0;date;01;BusyBox
