iteration;CORE;CPU;DRAM;DURATION;PSYS;UNCORE;EXIT_CODE;Program;TestNr;Utilities
0;55108563;76645616;14294702;24272928;261289553;1282;0;md5sum;02;BusyBox
0;62134;87525;14404;24568;300841;0;0;ln;01;ToyBox
0;13228726;17566666;2860344;4911968;55211894;0;0;comm;01;GNU
0;62805;87951;14954;24688;307128;0;0;echo;02;GNU
0;64331;89356;16052;25115;319335;0;0;factor;02;GNU
0;62439;95093;16053;24552;279357;0;0;echo;01;ToyBox
0;3083183;4114431;656370;1152216;14102747;0;0;expand;02;BusyBox
0;2049189;2862176;508971;900687;10706028;0;0;cut;02;ToyBox
0;63049;85876;14282;24485;281615;0;0;touch;02;BusyBox
0;61767;87891;14832;24301;303771;0;0;ln;02;BusyBox
0;61523;93261;15991;24485;280822;0;0;touch;02;ToyBox
0;62683;88867;14709;24364;291869;0;0;echo;01;BusyBox
0;134338;189026;33569;53679;664794;0;0;du;02;BusyBox
0;25706478;33456823;10408725;5993051;88909807;0;0;sort;02;GNU
0;1491085;2012812;323424;548472;6861005;1221;0;expand;02;GNU
0;25791194;33528601;10398838;5990229;88846574;0;0;sort;01;GNU
0;62622;84899;14283;24822;306395;0;0;factor;02;BusyBox
0;113159;162536;28870;45145;542663;0;0;ls;01;GNU
0;61890;93750;15991;24400;281127;0;0;true;02;ToyBox
0;81927403;113676345;20843208;35984419;388175581;1343;0;cksum;01;ToyBox
0;107758635;140701361;21015693;37529119;423970534;0;0;wc;02;GNU
0;25646968;34075474;5442674;9552211;106928009;0;0;comm;02;BusyBox
0;121635431;168604365;29933090;53350997;572500915;12756;0;comm;01;ToyBox
0;61584;84717;14282;24200;268859;0;0;chmod;01;BusyBox
0;62744;93139;14465;24666;291137;0;0;head;02;ToyBox
0;63110;89417;15930;24976;303893;0;0;id;01;GNU
0;600218;828245;154357;237800;2793938;0;0;chmod;02;GNU
0;3079337;4104909;653990;1148616;14220911;0;0;expand;01;BusyBox
0;62561;95153;16053;24671;307128;0;1;false;01;ToyBox
0;61889;85937;14709;24594;293701;0;0;dirname;01;GNU
0;62622;88867;14831;24669;280517;0;0;basename;01;ToyBox
0;63537;92834;15503;25213;321837;0;0;df;02;GNU
0;62561;84716;14282;24751;303283;0;0;logname;02;BusyBox
0;62134;87830;14892;24419;291504;0;0;link;02;BusyBox
0;61828;85022;14221;24249;293151;0;0;echo;02;BusyBox
0;11954071;16380085;2852776;4886919;53766769;0;0;comm;02;ToyBox
0;62866;84473;15015;24695;281433;0;0;touch;02;GNU
0;447631;616636;111939;174731;2073969;0;0;cat;01;GNU
0;62561;89294;14587;24575;295043;0;1;false;02;ToyBox
0;63171;90698;14465;24506;294067;0;0;echo;02;ToyBox
0;303293535;420144188;74290947;133379673;1423375934;3113;0;cat;01;ToyBox
0;64026;85510;15015;25004;275634;0;0;mv;02;GNU
0;66467;106140;17028;26075;322204;0;0;df;01;ToyBox
0;62500;87280;14832;25100;305541;0;0;id;02;GNU
0;61706;84350;14282;24265;269164;0;0;mkdir;01;BusyBox
0;90175184;128588233;25131894;43582321;461043497;793;0;cksum;01;BusyBox
0;61889;93811;15930;24448;280822;0;0;true;01;ToyBox
0;8385477;11146273;1759273;3130688;35066561;0;0;cat;02;BusyBox
0;70251;110595;23194;28434;328856;0;0;cksum;02;ToyBox
0;61768;89416;15991;24684;301635;0;0;logname;02;GNU
0;63111;89173;15930;24960;291808;0;0;cksum;02;GNU
0;61889;84290;14221;24633;310363;0;0;date;01;BusyBox
0;61524;88561;14831;24266;280028;0;0;true;02;BusyBox
0;40586017;53911300;8563149;15158045;169218744;0;0;wc;02;ToyBox
0;95581;131896;21972;38232;487364;0;1;expand;01;ToyBox
0;849546;1191770;209960;367941;4354115;0;0;ls;02;ToyBox
0;62744;92590;15137;24757;280761;0;0;touch;01;ToyBox
0;23157717;32886573;7678203;9063448;115041820;0;0;cp;01;GNU
0;62988;85998;15198;24619;278441;0;0;basename;01;GNU
0;72082;100830;17212;29083;325194;0;0;cksum;02;BusyBox
0;62744;84411;14405;24454;289061;0;0;link;02;GNU
0;63171;93506;15869;24781;302368;0;0;id;02;ToyBox
0;62072;89355;15808;24593;301818;0;0;link;01;GNU
0;772642;1059934;190185;306524;3452994;0;0;chmod;02;BusyBox
0;21887944;30486189;6931257;7738996;98568351;0;0;cp;01;ToyBox
0;139038;194396;35217;57062;700133;0;0;du;02;GNU
0;107543;147278;24841;42598;480223;0;0;base64;02;BusyBox
0;848691;1128477;171264;296684;3730704;0;0;cut;02;BusyBox
0;62866;85022;14343;24783;281981;0;0;touch;01;GNU
0;62072;92163;15075;24661;308837;0;0;dirname;02;ToyBox
0;68726;95215;16358;26870;329772;0;0;md5sum;01;ToyBox
0;61279;84289;14770;24554;305297;0;1;false;01;BusyBox
0;62866;93139;15137;24622;302856;0;0;link;02;ToyBox
0;62011;86365;14832;24449;299133;0;0;head;01;GNU
0;64758;93140;16602;25330;321471;0;0;df;01;GNU
0;62317;89600;15869;24602;308410;0;1;false;02;GNU
0;66284;97900;17334;25997;321227;0;0;df;02;ToyBox
0;63415;92407;15015;24707;280394;0;0;mkdir;01;ToyBox
0;19413585;25796748;4142445;7233234;81389989;0;0;wc;02;BusyBox
0;63049;92834;15198;24786;281066;0;0;mv;02;ToyBox
0;238585;330443;55542;93251;1093747;0;0;ls;02;BusyBox
0;61584;84106;14099;24237;276244;0;1;false;02;BusyBox
0;61096;88134;15808;24650;295654;0;0;basename;02;GNU
0;61828;93994;16113;24642;303832;0;0;head;01;ToyBox
0;75500;108581;17883;28114;331603;0;0;mkdir;02;ToyBox
0;61646;87097;14954;24604;289855;0;0;chmod;01;GNU
0;64148;91309;15137;25145;305603;0;0;factor;02;ToyBox
0;62561;87707;15015;24827;306884;0;0;df;02;BusyBox
0;95764;132141;21973;38047;489806;2930;1;expand;02;ToyBox
0;62134;88806;14466;24494;312743;0;0;dirname;01;ToyBox
0;62439;84594;14282;24525;269104;0;0;touch;01;BusyBox
0;108843044;143085510;21465766;37719456;429680846;27100;0;wc;01;GNU
0;1475827;1978083;320129;548042;6804121;0;0;expand;01;GNU
0;294677;412840;70251;117897;1424801;0;0;ls;02;GNU
0;306870736;427588688;76229480;135201408;1448205399;48645;0;cat;02;ToyBox
0;67638010;92077645;21353522;26015950;300615136;0;0;sort;01;BusyBox
