iteration;CORE;CPU;DRAM;DURATION;PSYS;UNCORE;EXIT_CODE;Program;TestNr;Utilities
0;2481683;3639457;679503;975116;12326751;0;0;cut;01;ToyBox
0;931028;1303220;213562;299153;3993765;0;0;cut;02;BusyBox
0;63598;90210;15808;25146;292296;0;0;wc;01;GNU
0;70312;99121;18250;25244;324156;0;0;du;01;BusyBox
0;4777454;6879560;1372250;2119714;24029357;0;0;mv;02;BusyBox
0;22147527;31150799;6994183;7838639;104760535;0;0;cp;01;BusyBox
0;64026;89050;14893;25220;281676;0;0;wc;01;ToyBox
0;63599;92163;14343;25023;293700;0;0;cat;01;GNU
0;62316;88500;14953;25146;293457;0;0;wc;01;BusyBox
0;62927;88257;14954;24994;297302;0;0;cat;01;BusyBox
0;4471851;6417647;1245725;1634273;21140022;0;0;mv;01;ToyBox
0;559630;792784;134521;187215;2483697;0;0;cut;01;GNU
0;28598620;43961557;10622959;12393525;157637780;0;0;cp;02;ToyBox
0;5360949;7268353;1416317;2009705;23300050;0;0;sort;01;BusyBox
0;2301874;3387687;632262;905293;11391694;0;0;cut;02;ToyBox
0;73547;98510;18494;25664;332335;0;0;du;02;GNU
0;4265004;5859177;1073728;1705435;19370129;0;0;mv;02;ToyBox
0;63537;90637;15869;24839;270141;0;0;touch;01;ToyBox
0;68542;98754;16663;27806;328979;0;0;cat;02;ToyBox
0;71472;105102;19104;25415;346007;0;0;du;01;GNU
0;4433766;6144271;1138364;1791297;20415047;0;0;mv;02;GNU
0;21957219;30884321;6954877;7769983;103443400;0;0;cp;01;ToyBox
0;62805;88989;14892;25142;294249;0;0;cat;02;GNU
0;28510608;43728099;10537266;12254080;157214746;0;0;cp;02;BusyBox
0;69336;100281;18311;25174;333617;0;0;ls;02;BusyBox
0;84472;117127;18006;30256;348815;0;0;touch;02;BusyBox
0;5203783;7066632;1382076;1969084;22635928;0;0;sort;02;BusyBox
0;62683;88623;14831;25022;288146;0;0;touch;02;ToyBox
0;70435;101318;18006;25042;331298;0;0;ls;01;BusyBox
0;62622;88806;14832;24850;280884;0;0;touch;01;GNU
0;72205;100585;18432;25536;331847;0;0;du;02;ToyBox
0;22062077;31071880;6974103;7769517;103793801;0;0;cp;01;GNU
0;1506405;2090266;337462;478666;6377120;0;0;cut;01;BusyBox
0;62683;88684;14832;24810;280883;0;0;touch;02;GNU
0;7104719;9924291;2087519;2984630;33521337;0;0;sort;02;ToyBox
0;67748;97717;15808;27729;316283;0;0;cat;01;ToyBox
0;75866;110168;19531;26093;342955;0;0;ls;02;GNU
0;7219830;10086583;2141596;3025614;33859715;0;0;sort;01;ToyBox
0;75012;110779;20568;25597;343139;0;0;ls;01;GNU
0;4606738;6592817;1263241;1643388;21503974;0;0;mv;01;GNU
0;62316;88623;14831;25019;294188;0;0;cat;02;BusyBox
0;72815;108398;20386;25273;341369;0;0;ls;01;ToyBox
0;1918025;2512078;682737;466889;6675092;0;0;sort;01;GNU
0;63050;88439;14770;25061;282104;0;0;wc;02;BusyBox
0;61523;89172;14893;24618;283569;0;0;touch;01;BusyBox
0;72144;103515;19348;25464;345398;0;0;du;01;ToyBox
0;63538;88989;14832;25026;285583;0;0;wc;02;GNU
0;28535816;43813243;10583286;12319412;156999781;0;0;cp;02;GNU
0;72692;106751;19776;26135;330871;0;0;ls;02;ToyBox
0;66284;95947;17578;25245;330748;0;0;du;02;BusyBox
0;4587757;6565413;1268552;1639166;21531622;0;0;mv;01;BusyBox
0;460570;653990;110107;151097;2005733;0;0;cut;02;GNU
0;1910334;2507928;692686;462860;6624128;0;0;sort;02;GNU
0;63233;88806;14831;25088;281737;0;0;wc;02;ToyBox
