iteration;CORE;CPU;DRAM;DURATION;PSYS;UNCORE;EXIT_CODE;Program;TestNr;Utilities
0;55028851;76441150;14243616;24183017;269506451;0;0;md5sum;02;BusyBox
0;66039;96984;17395;28182;320922;0;0;ln;01;ToyBox
0;13234952;17568925;2858330;4910525;55254436;0;0;comm;01;GNU
0;62012;86304;14892;24661;296203;0;0;echo;02;GNU
0;62866;85326;14405;24563;296019;0;0;factor;02;GNU
0;67505;99304;19532;29410;339172;0;0;echo;01;ToyBox
0;3098381;4129811;657408;1152215;13998438;0;0;expand;02;BusyBox
0;2078303;2897758;511840;904848;10774447;0;0;cut;02;ToyBox
0;61829;86974;14526;24294;269714;0;0;touch;02;BusyBox
0;63049;90942;15137;24593;301879;0;0;ln;02;BusyBox
0;62072;91065;15075;24630;281677;0;0;touch;02;ToyBox
0;61645;86242;15014;24429;295287;0;0;echo;01;BusyBox
0;135742;186096;33630;53886;663145;0;0;du;02;BusyBox
0;25874628;33638830;10423557;6016584;89297562;0;0;sort;02;GNU
0;1495419;1995479;320677;547978;6829817;0;0;expand;02;GNU
0;25857478;33610936;10417759;5996938;89052934;0;0;sort;01;GNU
0;62683;90027;15076;24620;306578;0;0;factor;02;BusyBox
0;113159;157348;27283;45319;545042;0;0;ls;01;GNU
0;61401;91797;14404;24277;268066;0;0;true;02;ToyBox
0;82016575;113921400;20906197;36113122;389073467;0;0;cksum;01;ToyBox
0;108537503;141784000;21197028;37853445;428017093;1221;0;wc;02;GNU
0;25691890;34123692;5448716;9562015;107123017;0;0;comm;02;BusyBox
0;121905084;168864802;29983566;53614709;573406369;1404;0;comm;01;ToyBox
0;62256;85082;14465;24330;269591;0;0;chmod;01;BusyBox
0;63293;95215;16174;24942;304809;0;0;head;02;ToyBox
0;64026;93384;15380;25140;307738;0;0;id;01;GNU
0;580565;802244;151733;233312;2738396;0;0;chmod;02;GNU
0;3075554;4107960;656493;1149113;14115869;0;0;expand;01;BusyBox
0;65308;97717;16845;27563;320800;0;1;false;01;ToyBox
0;62561;85937;14770;24652;286559;0;0;dirname;01;GNU
0;64026;91491;15625;25345;298888;0;0;df;02;GNU
0;62805;87890;14526;24798;303527;0;0;logname;02;BusyBox
0;61524;85877;14466;24545;301085;0;0;link;02;BusyBox
0;63049;86242;14466;24495;307189;0;0;echo;02;BusyBox
0;11957978;16264423;2838067;4873844;53450303;0;0;comm;02;ToyBox
0;63904;89844;16419;24462;271301;0;0;touch;02;GNU
0;445982;612974;111694;174542;2047358;0;0;cat;01;GNU
0;62011;92224;15198;24606;302795;0;1;false;02;ToyBox
0;62561;92834;15076;24473;308654;0;0;echo;02;ToyBox
0;301314658;418239590;74300530;133395325;1418643646;2869;0;cat;01;ToyBox
0;63293;88074;14954;24970;281310;0;0;mv;02;GNU
0;69641;106079;19043;29348;342345;0;0;df;01;ToyBox
0;62927;89721;14770;24900;309997;0;0;id;02;GNU
0;62195;89966;15503;24463;295898;0;0;mkdir;01;BusyBox
0;90228712;128461585;25057370;43442534;460944254;1770;0;cksum;01;BusyBox
0;62195;91247;14465;24791;273742;0;0;true;01;ToyBox
0;8539773;11351107;1788752;3182860;35662751;0;0;cat;02;BusyBox
0;71533;101074;16846;28508;325439;0;0;cksum;02;ToyBox
0;63476;88866;14954;24913;302246;0;0;logname;02;GNU
0;62255;88439;15930;24862;297606;0;0;cksum;02;GNU
0;61645;85327;14282;24414;297972;0;0;date;01;BusyBox
0;61401;88257;15381;24431;281127;0;0;true;02;BusyBox
0;40721026;54098677;8601540;15227857;169723016;0;0;wc;02;ToyBox
0;100403;144348;25757;42460;508299;0;1;expand;01;ToyBox
0;866087;1209042;209716;367010;4350453;0;0;ls;02;ToyBox
0;64575;95764;16662;25450;294616;0;0;touch;01;ToyBox
0;22079350;30724104;6957013;7778181;99075552;0;0;cp;01;GNU
0;71655;100586;17822;29075;330626;0;0;cksum;02;BusyBox
0;61828;84900;14831;24520;302795;0;0;link;02;GNU
0;63538;93323;16053;24917;308227;0;0;id;02;ToyBox
0;62011;88928;15992;24693;304443;0;0;link;01;GNU
0;760191;1046689;190978;305487;3428763;0;0;chmod;02;BusyBox
0;21947088;30597761;6953473;7782596;99091177;1831;0;cp;01;ToyBox
0;140136;195251;35340;57077;697630;0;0;du;02;GNU
0;845884;1126339;172668;296460;3728628;0;0;cut;02;BusyBox
0;63233;88500;14343;24605;280639;0;0;touch;01;GNU
0;63049;106201;15625;24506;292479;0;0;dirname;02;ToyBox
0;69153;103942;18432;28614;336974;0;0;md5sum;01;ToyBox
0;75012;105591;17211;24250;294677;0;1;false;01;BusyBox
0;62133;93139;15991;24506;304748;0;0;link;02;ToyBox
0;61951;87463;14953;24738;311217;0;0;head;01;GNU
0;64331;93322;16541;25369;287108;0;0;df;01;GNU
0;62255;89722;15808;24593;297668;0;1;false;02;GNU
0;66101;98877;16663;25991;316161;0;0;df;02;ToyBox
0;63233;90942;15076;25153;285521;0;0;mkdir;01;ToyBox
0;19429577;25840022;4144520;7232134;81388403;0;0;wc;02;BusyBox
0;62317;87341;14465;24621;271057;0;0;mv;02;ToyBox
0;225585;315490;53406;88999;1043577;0;0;ls;02;BusyBox
0;61890;86364;14404;24486;305175;0;1;false;02;BusyBox
0;72021;106384;19287;30201;340881;0;0;head;01;ToyBox
0;63964;93750;16113;24841;280639;0;0;mkdir;02;ToyBox
0;60974;88745;15869;24449;293700;0;0;chmod;01;GNU
0;63965;93200;15991;25140;308044;0;0;factor;02;ToyBox
0;62988;88684;15076;24840;312194;0;0;df;02;BusyBox
0;95825;137573;23498;38223;504027;3113;1;expand;02;ToyBox
0;66712;102416;18311;28670;330261;0;0;dirname;01;ToyBox
0;62561;93140;14892;24390;279784;0;0;touch;01;BusyBox
0;108044524;141146245;21101630;37680193;426204170;1526;0;wc;01;GNU
0;1544613;2042659;319946;548305;6865034;0;0;expand;01;GNU
0;295898;411559;70312;118013;1428219;0;0;ls;02;GNU
0;305958018;424515209;75216055;134916447;1443523527;16418;0;cat;02;ToyBox
0;67835642;92310616;21365729;26075476;301206565;0;0;sort;01;BusyBox
0;68177;104614;19043;29456;345397;0;0;id;01;ToyBox
0;10912264;14491968;2378107;4048081;45687688;0;0;comm;02;GNU
0;61951;89233;15991;24788;302856;0;0;logname;01;GNU
0;149169;213744;36743;57690;684569;0;0;ls;01;BusyBox
0;60608;86791;14099;23556;292785;0;0;du;01;ToyBox
0;65307;91736;15076;25508;295593;0;0;md5sum;01;BusyBox
0;62988;86243;14832;24643;294982;0;0;date;02;GNU
0;424499;576353;90210;150244;1898127;0;0;cut;02;GNU
0;75622;115844;22034;24458;303161;0;0;id;01;BusyBox
0;61523;86487;14465;24250;269897;0;0;true;01;BusyBox
0;62195;90149;14770;24396;269592;0;0;true;02;GNU
0;62561;87097;14404;24593;294250;0;0;head;02;BusyBox
0;62683;89233;15015;25156;284728;0;0;mv;01;ToyBox
0;62072;88623;15014;24585;280517;0;0;mv;01;BusyBox
0;62500;86853;14465;24482;292236;0;0;ln;01;BusyBox
