iteration;CORE;CPU;DRAM;DURATION;PSYS;UNCORE;EXIT_CODE;Program;TestNr;Utilities
0;5891099;8470071;1512630;2177621;27564443;0;0;cut;01;ToyBox
0;867612;1170224;179382;299891;3765371;0;0;cut;02;BusyBox
0;63781;89295;15076;24887;288451;0;0;wc;01;GNU
0;58655;82275;13916;23464;279052;0;0;du;01;BusyBox
0;7372906;11864776;2834954;4763100;52147999;0;0;mv;02;BusyBox
0;22088018;31258221;7052411;7785278;103764016;12084;0;cp;01;BusyBox
0;61829;90759;15320;25222;295226;0;0;wc;01;ToyBox
0;64148;90271;15258;24847;287658;0;0;cat;01;GNU
0;68726;103088;19348;29281;335387;0;0;wc;01;BusyBox
0;61890;88257;15014;24850;300598;0;0;cat;01;BusyBox
0;4333363;6333113;1269040;1661088;21207343;0;0;mv;01;ToyBox
0;634459;900266;155761;212091;2808831;0;0;cut;01;GNU
0;28727527;44064584;10615878;12311717;156199978;0;0;cp;02;ToyBox
0;5849472;7941080;1570735;2201584;27191703;0;0;sort;01;BusyBox
0;5610399;8040506;1417599;2044556;25869258;0;0;cut;02;ToyBox
0;69091;109314;19409;25467;346557;0;0;du;02;GNU
0;4806751;6991620;1433773;2205255;25579463;0;0;mv;02;ToyBox
0;64026;88867;14892;25617;294128;0;0;touch;01;ToyBox
0;77026;105835;18127;31016;362304;0;0;cat;02;ToyBox
0;66223;100708;17944;23182;304015;0;0;du;01;GNU
0;4374623;6009262;1107602;1736521;19631969;0;0;mv;02;GNU
0;22137700;30930036;7006391;7819945;103251261;0;0;cp;01;ToyBox
0;63415;89600;14954;24728;296508;0;0;cat;02;GNU
0;28718066;44146798;10620090;12314639;156915675;5493;0;cp;02;BusyBox
0;64453;92346;15625;24877;291442;0;0;ls;02;BusyBox
0;62316;86730;14954;24564;296386;0;0;touch;02;BusyBox
0;5758042;7802104;1527034;2156416;26829277;0;0;sort;02;BusyBox
0;61584;89233;14832;24631;279052;0;0;touch;02;ToyBox
0;105469;173096;39062;65816;733214;0;0;ls;01;BusyBox
0;62988;85937;14282;24869;280944;0;0;touch;01;GNU
0;88622;137634;29236;40583;502867;0;0;du;02;ToyBox
0;22098881;31088239;7004072;7821979;103927651;0;0;cp;01;GNU
0;1589107;2236017;388915;657515;7724712;0;0;cut;01;BusyBox
0;62195;88684;15137;24660;272399;0;0;touch;02;GNU
0;12794522;17634110;3359123;5182171;60927823;0;0;sort;02;ToyBox
0;78003;107299;18127;31426;364440;0;0;cat;01;ToyBox
0;69824;105957;19348;25663;330078;0;0;ls;02;GNU
0;12910368;17839920;3441092;5223104;63047019;1404;0;sort;01;ToyBox
0;73791;105469;18921;25361;341490;0;0;ls;01;GNU
0;4097707;5947922;1168942;1545099;19859935;0;0;mv;01;GNU
0;63904;87097;15014;24773;279846;0;0;cat;02;BusyBox
0;95764;156799;33752;46650;565673;0;0;ls;01;ToyBox
0;2444574;3227469;839842;662660;8930641;0;0;sort;01;GNU
0;63599;86730;15564;24669;309997;0;0;wc;02;BusyBox
0;62255;87463;14953;25021;286315;0;0;touch;01;BusyBox
0;59448;85327;15258;23187;287109;0;0;du;01;ToyBox
0;63354;89233;15015;24966;281188;0;0;wc;02;GNU
0;29331041;44650703;10677951;12321184;158022483;0;0;cp;02;GNU
0;76660;107605;19776;26299;336975;0;0;ls;02;ToyBox
0;142578;252013;61890;101605;1096493;0;0;du;02;BusyBox
0;5066454;7600322;1649349;2654961;30649824;0;0;mv;01;BusyBox
0;497985;698363;114318;154287;2071894;0;0;cut;02;GNU
0;2442682;3229301;857298;660305;8925636;0;0;sort;02;GNU
0;61463;87707;14771;24759;263671;0;0;wc;02;ToyBox
