iteration;CORE;CPU;DRAM;DURATION;PSYS;UNCORE;EXIT_CODE;Program;TestNr;Utilities
0;7491253;10742892;1907283;2743320;35131624;0;0;cut;01;ToyBox
0;843076;1147336;180664;300204;3742666;0;0;cut;02;BusyBox
0;65368;91064;15503;25056;284301;0;0;wc;01;GNU
0;58655;82459;13794;23234;281493;0;0;du;01;BusyBox
0;7168927;11599580;2697015;4492400;49855707;3357;0;mv;02;BusyBox
0;21994573;30936078;6975018;7757202;103002789;0;0;cp;01;BusyBox
0;63659;89782;15381;24895;281616;0;0;wc;01;ToyBox
0;62316;88989;15136;25156;291870;0;0;cat;01;GNU
0;64148;86548;15441;24811;308471;0;0;wc;01;BusyBox
0;62012;87707;14771;24836;288635;0;0;cat;01;BusyBox
0;4065114;5611131;1057920;1597374;19761607;0;0;mv;01;ToyBox
0;634886;926511;168944;226887;2942925;0;0;cut;01;GNU
0;28932055;44606331;10787326;12346607;158074852;11902;0;cp;02;ToyBox
0;5847886;7948588;1577999;2208439;27069816;0;0;sort;01;BusyBox
0;6624129;9220131;1556515;2578546;31437114;0;0;cut;02;ToyBox
0;72631;109619;20141;25375;328979;0;0;du;02;GNU
0;6820112;10958651;2546625;4254923;47229554;0;0;mv;02;ToyBox
0;62927;88195;14954;25068;280639;0;0;touch;01;ToyBox
0;83435;117066;19959;32890;389038;0;0;cat;02;ToyBox
0;67077;95581;17211;23363;298278;0;0;du;01;GNU
0;4442433;6185104;1175107;1825845;20621163;0;0;mv;02;GNU
0;22661930;32421976;7438885;7818531;106202120;22400;0;cp;01;ToyBox
0;64636;90271;15503;24981;301146;0;0;cat;02;GNU
0;28695910;44059823;10636386;12472649;157754662;1404;0;cp;02;BusyBox
0;64148;90942;15625;25003;307128;0;0;ls;02;BusyBox
0;60852;85266;14343;24447;293761;0;0;touch;02;BusyBox
0;5791428;7974467;1575374;2161142;27041129;10376;0;sort;02;BusyBox
0;62805;89356;14892;24860;284423;0;0;touch;02;ToyBox
0;63843;93261;16601;24602;308715;0;0;ls;01;BusyBox
0;63110;91186;14893;26144;299499;0;0;touch;01;GNU
0;65368;91369;15747;25193;312316;0;0;du;02;ToyBox
0;22047490;31125226;7036481;7814227;103638406;1403;0;cp;01;GNU
0;1671077;2396112;438475;750356;8806130;0;0;cut;01;BusyBox
0;62927;88684;15320;24951;283690;0;0;touch;02;GNU
0;15527487;21323188;3914602;6181259;68954108;0;0;sort;02;ToyBox
0;85266;116271;19348;32959;397582;0;0;cat;01;ToyBox
0;75256;111694;20630;25678;341308;0;0;ls;02;GNU
0;15617880;21452948;3988942;6198560;71289796;0;0;sort;01;ToyBox
0;71777;118164;24353;25407;317748;0;0;ls;01;GNU
0;4267567;6111740;1181577;1533744;19957835;0;0;mv;01;GNU
0;62683;85571;14954;24567;293944;0;0;cat;02;BusyBox
0;69335;96679;16907;25542;324462;0;0;ls;01;ToyBox
0;2482233;3282157;855406;671127;9091956;0;0;sort;01;GNU
0;65307;91613;15381;24908;310119;0;0;wc;02;BusyBox
0;61462;89905;15869;24639;298156;0;0;touch;01;BusyBox
0;58716;82580;14344;23203;281006;0;0;du;01;ToyBox
0;65185;92835;16479;24859;284179;0;0;wc;02;GNU
0;29066027;44514046;10643222;12303447;157346155;2686;0;cp;02;GNU
0;72571;108398;19897;26795;331359;0;0;ls;02;ToyBox
0;64208;91248;15991;25055;312988;0;0;du;02;BusyBox
0;5484849;8304727;1823299;2947159;33857824;0;0;mv;01;BusyBox
0;475401;671080;113098;153692;2044428;0;0;cut;02;GNU
0;2456842;3263603;869504;666614;8962623;0;0;sort;02;GNU
0;66772;98693;18860;25485;284728;0;0;wc;02;ToyBox
