iteration;CORE;CPU;DRAM;DURATION;PSYS;UNCORE;EXIT_CODE;Program;TestNr;Utilities
0;56895545;87021994;21879582;24249602;294374491;3331352;0;md5sum;02;BusyBox
0;62561;88195;14221;24522;296080;0;0;ln;01;ToyBox
0;13816126;20500008;4958727;4930831;62463586;866758;0;comm;01;GNU
0;66528;99670;25634;24849;342040;4883;0;echo;02;GNU
0;65429;98938;26490;24976;339660;3846;0;factor;02;GNU
0;62439;87585;14771;24491;313537;0;0;echo;01;ToyBox
0;3229423;4791797;1122067;1166703;14681115;217529;0;expand;02;BusyBox
0;2039851;2839897;504638;895260;10875949;0;0;cut;02;ToyBox
0;62439;85511;14282;24250;279174;0;0;touch;02;BusyBox
0;66162;95276;25940;24619;313781;4517;0;ln;02;BusyBox
0;62011;88928;14892;24368;286743;0;0;touch;02;ToyBox
0;63598;99975;26184;24431;313842;4456;0;echo;01;BusyBox
0;160217;237732;59692;59390;771177;12817;0;du;02;BusyBox
0;26717827;37725245;13110257;6156441;102974834;1153379;0;sort;02;GNU
0;1565487;2302911;545042;550402;7604289;91858;0;expand;02;GNU
0;26838127;37750880;13039700;6182018;105858433;1090207;0;sort;01;GNU
0;64392;95398;26062;24750;303344;4638;0;factor;02;BusyBox
0;119629;183471;47913;45520;622557;7263;0;ls;01;GNU
0;60730;83862;14222;24210;276611;0;0;true;02;ToyBox
0;81977207;113686111;20824593;35994350;396524376;1281;0;cksum;01;ToyBox
0;112141742;163056345;36537687;37846480;482769516;6956037;0;wc;02;GNU
0;26572930;39490988;9443274;9551117;120526730;1717647;0;comm;02;BusyBox
0;121359187;167992734;29812668;53306036;582467931;1465;0;comm;01;ToyBox
0;65002;100830;25329;24388;298644;4577;0;chmod;01;BusyBox
0;62744;85022;14160;24742;308409;0;0;head;02;ToyBox
0;67993;99793;26245;25309;342590;4089;0;id;01;GNU
0;595030;916318;251342;233062;2911370;37598;0;chmod;02;GNU
0;3212700;4740405;1092344;1153412;14526758;202392;0;expand;01;BusyBox
0;60973;84045;14222;24434;300659;0;1;false;01;ToyBox
0;66406;95947;25208;24917;340331;3967;0;dirname;01;GNU
0;61645;83801;14282;24512;278747;0;0;basename;01;ToyBox
0;66406;100342;26977;24898;315063;4456;0;logname;02;BusyBox
0;65247;99853;24841;24756;313292;4517;0;link;02;BusyBox
0;65795;101257;25940;24480;314086;4272;0;echo;02;BusyBox
0;11903412;16206380;2845696;4887082;54889020;0;0;comm;02;ToyBox
0;66528;100524;26795;24917;316039;4761;0;touch;02;GNU
0;477171;721007;189514;176478;2223994;28869;0;cat;01;GNU
0;61768;87768;14771;24452;312865;0;1;false;02;ToyBox
0;63721;84472;14466;24872;297790;0;0;echo;02;ToyBox
0;302416218;419107875;74286858;133365127;1456567133;3967;0;cat;01;ToyBox
0;67199;101013;26550;25162;341612;5005;0;mv;02;GNU
0;66772;99609;25696;25357;358154;4090;0;id;02;GNU
0;64820;99060;24597;24659;299498;0;0;mkdir;01;BusyBox
0;95014039;153472020;42598829;43580324;523098148;7822307;0;cksum;01;BusyBox
0;61523;84656;14282;24256;275085;0;0;true;01;ToyBox
0;8727577;13137784;3221671;3171827;40171772;643736;0;cat;02;BusyBox
0;70557;99915;17212;28464;331481;0;0;cksum;02;ToyBox
0;67382;100220;25940;25031;333801;3907;0;logname;02;GNU
0;66895;99487;25940;25278;314757;5493;0;cksum;02;GNU
0;64880;95642;24780;24715;313354;4089;0;date;01;BusyBox
0;61035;84106;14282;24267;280456;0;0;true;02;BusyBox
0;43020093;57338964;9209816;15247755;177510043;209594;0;wc;02;ToyBox
