iteration;CORE;CPU;DRAM;DURATION;PSYS;UNCORE;EXIT_CODE;Program;TestNr;Utilities
0;2475701;3645743;678587;974161;12306426;0;0;cut;01;ToyBox
0;909482;1277646;212585;299128;3955434;0;0;cut;02;BusyBox
0;64820;89234;14831;25016;281432;0;0;wc;01;GNU
0;74279;106445;18921;25266;334838;0;0;du;01;BusyBox
0;4637378;6541609;1251827;1952262;22125554;0;0;mv;02;BusyBox
0;22097416;31122357;6975202;7772418;103930460;0;0;cp;01;BusyBox
0;62866;88806;14893;24860;281128;0;0;wc;01;ToyBox
0;63233;88684;15075;25029;290160;0;0;cat;01;GNU
0;63599;88745;14954;24930;282226;0;0;wc;01;BusyBox
0;62805;88074;14771;25008;296752;0;0;cat;01;BusyBox
0;4712024;6816388;1342465;1767207;22671207;0;0;mv;01;ToyBox
0;554625;787657;135925;188750;2500299;0;0;cut;01;GNU
0;28569873;43802561;10549289;12261584;156585293;0;0;cp;02;ToyBox
0;5381700;7296978;1429867;2008527;23483216;0;0;sort;01;BusyBox
0;2282038;3348808;626707;898551;11289766;0;0;cut;02;ToyBox
0;72937;100463;18433;25451;331969;0;0;du;02;GNU
0;4291188;5885117;1073971;1702224;19231823;0;0;mv;02;ToyBox
0;62439;85510;14283;24727;276855;0;0;touch;01;ToyBox
0;69153;98755;16480;27717;327941;0;0;cat;02;ToyBox
0;72266;104797;18494;25476;328368;0;0;du;01;GNU
0;4326161;5930527;1081602;1715558;19355175;0;0;mv;02;GNU
0;22138494;31083600;6963605;7784117;104079445;0;0;cp;01;ToyBox
0;62134;87403;14770;25054;299804;0;0;cat;02;GNU
0;28637988;43868174;10529941;12255964;157258935;0;0;cp;02;BusyBox
0;65613;101074;17395;25170;311827;0;0;ls;02;BusyBox
0;63049;88867;14771;24734;284057;0;0;touch;02;BusyBox
0;5250719;7111554;1381772;1968117;22635562;0;0;sort;02;BusyBox
0;62561;89111;14954;24865;283690;0;0;touch;02;ToyBox
0;71472;105530;19470;25161;331847;0;0;ls;01;BusyBox
0;63110;89478;14771;24806;280944;0;0;touch;01;GNU
0;76415;107727;19410;25824;332457;0;0;du;02;ToyBox
0;22147404;31100872;6969404;7789589;103879617;0;0;cp;01;GNU
0;1497311;2071467;337951;478973;6362411;0;0;cut;01;BusyBox
0;63416;88806;14893;24860;281798;0;0;touch;02;GNU
0;7093549;9918737;2088435;3002405;33529028;0;0;sort;02;ToyBox
0;67871;97961;16785;27694;332457;0;0;cat;01;ToyBox
0;74462;103271;19348;26041;345091;0;0;ls;02;GNU
0;7305951;10184789;2148126;3034158;34336216;0;0;sort;01;ToyBox
0;73120;103149;18799;25495;325133;0;0;ls;01;GNU
0;4583485;6553634;1262326;1643920;21421943;0;0;mv;01;GNU
0;63476;89111;14343;24944;282775;0;0;cat;02;BusyBox
0;68299;105163;18616;25276;329650;0;0;ls;01;ToyBox
0;1925410;2515618;678648;468656;6674421;0;0;sort;01;GNU
0;63049;90270;14831;24886;281432;0;0;wc;02;BusyBox
0;61768;84961;14221;24741;282531;0;0;touch;01;BusyBox
0;71716;101746;18493;25476;345763;0;0;du;01;ToyBox
0;63293;88257;14832;25170;281920;0;0;wc;02;GNU
0;28635607;43963754;10602024;12360034;157700891;0;0;cp;02;GNU
0;73242;109130;19409;26058;354919;0;0;ls;02;ToyBox
0;66406;108825;19226;25110;331909;0;0;du;02;BusyBox
0;4652271;6675459;1283016;1665352;21796575;794;0;mv;01;BusyBox
0;472289;670653;111877;152976;2034052;0;0;cut;02;GNU
0;1904536;2503839;692075;461776;6604781;0;0;sort;02;GNU
0;63660;88989;14771;24956;281188;0;0;wc;02;ToyBox
