iteration;CORE;CPU;DRAM;DURATION;PSYS;UNCORE;EXIT_CODE;Program;TestNr;Utilities
0;55070354;76595995;14261560;24237085;270192606;1404;0;md5sum;02;BusyBox
0;65796;99121;25695;24931;314696;4272;0;ln;01;ToyBox
0;13283291;17677567;2874016;4936300;55774698;0;0;comm;01;GNU
0;62378;88012;14892;24335;312194;0;0;echo;02;GNU
0;62377;88317;14771;24620;310912;0;0;factor;02;GNU
0;65369;98084;26367;24552;300231;4822;0;echo;01;ToyBox
0;3070915;4097218;654540;1148970;14534021;0;0;expand;02;BusyBox
0;2141718;3314750;804197;902551;10884982;163757;0;cut;02;ToyBox
0;62683;88012;14892;24384;289550;0;0;touch;02;BusyBox
0;61523;84778;14344;24239;299011;0;0;ln;02;BusyBox
0;61951;88257;14710;24362;291076;0;0;touch;02;ToyBox
0;62439;85144;14221;24412;301574;0;0;echo;01;BusyBox
0;140807;196228;33325;53297;688047;0;0;du;02;BusyBox
0;25792171;33643408;10500034;6070916;90304700;0;0;sort;02;GNU
0;1555599;2057734;322570;552929;6959089;0;0;expand;02;GNU
0;25814265;33555578;10404392;5992167;89510697;0;0;sort;01;GNU
0;61707;84595;14343;24444;315124;0;0;factor;02;BusyBox
0;127014;173217;29358;48606;604002;0;0;ls;01;GNU
0;61950;84595;14221;24267;277954;0;0;true;02;ToyBox
0;84718900;133371851;35538239;36084921;436481549;6561018;0;cksum;01;ToyBox
0;108187833;141531009;21168219;37807506;441376006;0;0;wc;02;GNU
0;25680233;34069981;5426195;9519785;110000146;0;0;comm;02;BusyBox
0;126336407;198396526;51192496;53708691;649105089;10128941;0;comm;01;ToyBox
0;61096;87463;14771;24216;277832;0;0;chmod;01;BusyBox
0;64453;96069;24842;24765;314391;4028;0;head;02;ToyBox
0;63721;85326;14221;24880;290405;0;0;id;01;GNU
0;571715;790159;145630;231480;2586907;0;0;chmod;02;GNU
0;3088554;4123098;658750;1156188;14563500;0;0;expand;01;BusyBox
0;65125;96618;25146;24725;312072;4151;1;false;01;ToyBox
0;62011;88439;14832;24451;301330;0;0;dirname;01;GNU
0;60669;84290;14282;24256;277954;0;0;basename;01;ToyBox
0;61585;84106;14160;24667;310179;0;0;logname;02;BusyBox
0;62255;85082;14282;24288;299560;0;0;link;02;BusyBox
0;61401;88074;14648;24231;314331;0;0;echo;02;BusyBox
0;12417082;19240796;5036974;4899900;66273329;998594;0;comm;02;ToyBox
0;72388;97290;14893;24887;278381;0;0;touch;02;GNU
0;451231;620116;111450;174793;1957149;0;0;cat;01;GNU
0;65186;98693;25391;24871;315673;4211;1;false;02;ToyBox
0;69763;103637;27100;24979;323790;4334;0;echo;02;ToyBox
0;312638665;477487120;115614084;133452808;1572863222;18465285;0;cat;01;ToyBox
0;63354;84411;14344;24716;272155;0;0;mv;02;GNU
0;63965;88683;14282;24950;310118;0;0;id;02;GNU
0;62012;84473;14770;24354;287658;0;0;mkdir;01;BusyBox
0;90445264;128719702;25035580;43427784;473898811;0;0;cksum;01;BusyBox
0;62195;84778;14221;24291;280090;0;0;true;01;ToyBox
0;8379556;11181368;1768916;3142163;36140288;855;0;cat;02;BusyBox
0;74646;111388;30090;28544;347838;4395;0;cksum;02;ToyBox
0;63476;85266;14160;24854;303527;0;0;logname;02;GNU
0;63842;88806;14954;25057;283752;0;0;cksum;02;GNU
0;62560;88562;14831;24382;315978;0;0;date;01;BusyBox
0;61829;84960;14221;24282;278075;0;0;true;02;BusyBox
0;40575458;53917159;8563577;15160180;175268533;0;0;wc;02;ToyBox
0;102050;141906;35706;38354;506224;7995;1;expand;01;ToyBox
0;900938;1361507;322570;369059;4481678;67200;0;ls;02;ToyBox
0;62622;85816;14160;24456;278320;0;0;touch;01;ToyBox
0;21921453;30526656;6921552;7723845;99092825;0;0;cp;01;GNU
0;63110;85510;14282;24637;281616;0;0;basename;01;GNU
0;71594;100524;17212;29055;332519;0;0;cksum;02;BusyBox
0;63049;88806;14893;24382;306213;0;0;link;02;GNU
0;65063;99853;25574;25059;313048;4212;0;id;02;ToyBox
0;62073;88256;14831;24647;311278;0;0;link;01;GNU
