iteration;CORE;CPU;DRAM;DURATION;PSYS;UNCORE;EXIT_CODE;Program;TestNr;Utilities
0;2478204;3642996;679930;973913;12322844;0;0;cut;01;ToyBox
0;912961;1268368;211731;297202;3938955;0;0;cut;02;BusyBox
0;63232;88318;14770;24969;287231;0;0;wc;01;GNU
0;77392;108886;19348;25486;329650;0;0;du;01;BusyBox
0;4349171;5943039;1077084;1710371;19457836;0;0;mv;02;BusyBox
0;22270695;31586345;7194928;7778184;104634193;17944;0;cp;01;BusyBox
0;63659;88989;14771;25142;280944;0;0;wc;01;ToyBox
0;62866;87891;14709;25055;298217;0;0;cat;01;GNU
0;63171;88012;14648;25005;286193;0;0;wc;01;BusyBox
0;62439;88379;15014;24828;298156;0;0;cat;01;BusyBox
0;4625049;6655317;1300900;1704893;21981634;0;0;mv;01;ToyBox
0;553038;786131;134400;188245;2486017;0;0;cut;01;GNU
0;28335377;43357799;10410923;12102012;154980499;0;0;cp;02;ToyBox
0;5349168;7237469;1416318;2001395;23198916;0;0;sort;01;BusyBox
0;2294427;3374381;630736;903275;11359895;0;0;cut;02;ToyBox
0;71411;101196;17700;25670;320677;0;0;du;02;GNU
0;4258107;5861130;1081907;1708332;19266003;0;0;mv;02;ToyBox
0;62683;85449;14160;24785;270019;0;0;touch;01;ToyBox
0;68908;98693;16601;27661;335631;0;0;cat;02;ToyBox
0;75317;116760;19226;25627;336486;0;0;du;01;GNU
0;4481067;6263046;1182186;1858790;20966193;0;0;mv;02;GNU
0;22160282;31194439;6989118;7768208;104146706;1526;0;cp;01;ToyBox
0;62439;88623;14892;25007;292907;0;0;cat;02;GNU
0;28989672;44620002;10816257;12286173;158326133;4456;0;cp;02;BusyBox
0;73730;102783;18982;25371;331176;0;0;ls;02;BusyBox
0;63172;85449;14709;24659;270873;0;0;touch;02;BusyBox
0;5213487;7058576;1370236;1962266;22586002;0;0;sort;02;BusyBox
0;63049;89111;14831;24869;280944;0;0;touch;02;ToyBox
0;71044;102112;18738;25148;324645;0;0;ls;01;BusyBox
0;64025;89965;14832;24926;289977;0;0;touch;01;GNU
0;87402;129089;23254;30510;412047;0;0;du;02;ToyBox
0;22126774;31160504;6995038;7797892;104411659;855;0;cp;01;GNU
0;1479244;2043330;334167;476747;6306929;0;0;cut;01;BusyBox
0;63537;89111;14832;24910;287658;0;0;touch;02;GNU
0;7182172;10016820;2075679;2994017;33534826;0;0;sort;02;ToyBox
0;68542;94543;16174;27666;320373;0;0;cat;01;ToyBox
0;70557;104797;19470;25935;339110;0;0;ls;02;GNU
0;7343304;10236057;2166804;3031830;34320835;0;0;sort;01;ToyBox
0;67749;104981;18738;25390;339537;0;0;ls;01;GNU
0;4535939;6517134;1266354;1639419;21397040;0;0;mv;01;GNU
0;63049;88562;14954;24986;292602;0;0;cat;02;BusyBox
0;73181;103332;18738;25423;331420;0;0;ls;01;ToyBox
0;1936336;2535882;684569;470860;6743269;0;0;sort;01;GNU
0;64697;89050;14770;25319;302245;0;0;wc;02;BusyBox
0;61463;84045;14160;24601;270568;0;0;touch;01;BusyBox
0;68298;105347;18677;25396;340576;0;0;du;01;ToyBox
0;63659;89112;14770;25212;292541;0;0;wc;02;GNU
0;28310475;43323498;10420139;12093195;154599580;0;0;cp;02;GNU
0;71777;106934;18982;25959;330444;0;0;ls;02;ToyBox
0;73792;97900;18494;25360;330810;0;0;du;02;BusyBox
0;4584217;6529281;1250363;1644082;21396429;0;0;mv;01;BusyBox
0;468871;670347;111145;152742;2028132;0;0;cut;02;GNU
0;1912105;2516778;698790;463627;6767622;0;0;sort;02;GNU
0;63171;89538;14893;25063;282531;0;0;wc;02;ToyBox
