iteration;CORE;CPU;DRAM;DURATION;PSYS;UNCORE;EXIT_CODE
0;117920;135375;19531;11839;382811;8362;127
1;111205;142028;13123;11428;345641;7202;127
2;109924;130431;14832;10410;302734;5005;127
3;106018;128540;12818;10694;306335;4028;127
4;122619;126831;15015;13740;453917;27283;127
5;109557;152100;15808;10588;288085;20325;127
6;107056;143981;22094;10028;311645;11292;127
7;84228;129089;19775;9790;246765;7080;127
8;91553;151367;21912;9687;248840;5249;127
9;98999;163573;21484;9449;265136;14771;127
