PSYS_repeat21,DURATION_repeat21,Utilities,Program,config,PSYS_repeat22,DURATION_repeat22,PSYS_repeat23,DURATION_repeat23
292829023,25318652,BusyBox,sort,02,298355987,25423277,292731429,25310376
89297562,6016584,GNU,sort,02,89713454,6026356,88909807,5993051
434287462,38654606,ToyBox,sort,02,434066637,38553318,435349594,38730077
