PSYS_repeat21,DURATION_repeat21,Utilities,Program,config,PSYS_repeat22,DURATION_repeat22,PSYS_repeat23,DURATION_repeat23
305175,24486,BusyBox,false,02,298217,24298,276244,24237
297668,24593,GNU,false,02,288207,24594,308410,24602
302795,24606,ToyBox,false,02,291137,24560,295043,24575
